X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-102.665242,34.03821,970,60270,Blue Cloud Wind Energy LLC,RWE Renewables Americas LLC,56215,IPP Non-CHP,Sudan,Bailey,Texas,79371,1901 County Road 227,wind,148.4,148.4,0,0,0,0,0,0,0,148.4,Wind = 148.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.03821,-102.665242,0,0,0,0
-98.210401,41.987656,971,60314,Prairie Breeze III,Invenergy Services LLC,49893,IPP Non-CHP,Elgin,Antelope,Nebraska,68636,52016 Highway 70,wind,35.8,35.8,0,0,0,0,0,0,0,35.8,Wind = 35.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.987656,-98.210401,0,0,0,0
-103.092227,34.734142,972,60317,"Grady Wind Energy Center, LLC",Pattern Operators LP,56545,IPP Non-CHP,Clovis,Curry,New Mexico,88101,410 SR 19,wind,220.5,220.5,0,0,0,0,0,0,0,220.5,Wind = 220.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.734142,-103.092227,0,0,0,0
-95.624313,43.200421,973,60326,O'Brien Wind,MidAmerican Energy Co,12341,Electric Utility,Primghar,O'Brien,Iowa,51245,620 Industrial Park Road,wind,250.3,250.3,0,0,0,0,0,0,0,250.3,Wind = 250.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.200421,-95.624313,0,0,0,0
-79.188056,39.744722,974,60329,"Ringer Hill Wind Farm, LLC",Ringer Hill Wind LLC,62892,IPP Non-CHP,Salisbury,Somerset,Pennsylvania,15558,687 Ringer Road,wind,39.9,38.3,0,0,0,0,0,0,0,38.3,Wind = 38.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.744722,-79.188056,0,0,0,0
-99.118746,34.102943,975,60338,Electra Wind Farm,"Electra Wind, LLC",60128,IPP Non-CHP,Oklaunion,Wilbarger,Texas,76364,13445 C R 134 East,wind,230,230,0,0,0,0,0,0,0,230,Wind = 230 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.102943,-99.118746,0,0,0,0
-99.54,33.35,976,60339,Horse Creek Wind Farm,"Horse Creek Wind, LLC",60129,IPP Non-CHP,Weinert,Haskell,Texas,76388,694 CR 284,wind,230,230,0,0,0,0,0,0,0,230,Wind = 230 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.35,-99.54,0,0,0,0
-95.42038,42.355721,977,60342,Ida Grove Wind,MidAmerican Energy Co,12341,Electric Utility,Ida Grove,Ida,Iowa,51455,2552 Keystone Ave,wind,301.1,301.1,0,0,0,0,0,0,0,301.1,Wind = 301.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.355721,-95.42038,0,0,0,0
-102.78821,46.611515,978,60354,Brady II Wind Energy Center,"Brady Wind II, LLC",60149,IPP Non-CHP,Dickinson,Stark,North Dakota,58601,5206 109th AVE SW,wind,150,150,0,0,0,0,0,0,0,150,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.611515,-102.78821,0,0,0,0
-102.765089,46.646471,979,60355,Brady Wind Energy Center,"Brady Wind, LLC",60148,IPP Non-CHP,Dickinson,Stark,North Dakota,58601,5206 109th Ave SW,wind,150,150,0,0,0,0,0,0,0,150,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.646471,-102.765089,0,0,0,0
-101.187628,34.060333,980,60366,Old Settler Wind,"Old Settler Wind, LLC",60155,IPP Non-CHP,Floydada,Floyd,Texas,79235,1904 FM 786,wind,151.2,151.2,0,0,0,0,0,0,0,151.2,Wind = 151.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.060333,-101.187628,0,0,0,0
-68.523419,44.777337,981,60404,Pisgah Mountain Wind,"Pisgah Mountain, LLC",60207,IPP Non-CHP,Clifton,Penobscot,Maine,4428,345 Pisgah Mountain Rd,wind,9.1,9.1,0,0,0,0,0,0,0,9.1,Wind = 9.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.777337,-68.523419,0,0,0,0
-102.474698,34.575311,982,60414,Bethel Wind Farm LLC,Southern Power Co,17650,IPP Non-CHP,Dimmitt,Castro,Texas,79027,657 CR 617,wind,276,276,0,0,0,0,0,0,0,276,Wind = 276 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.575311,-102.474698,0,0,0,0
-84.751,41.121,983,60470,Paulding Wind Farm III,Paulding Wind Farm III LLC,60258,IPP Non-CHP,Payne,Paulding,Ohio,45880,9630 SR 49,wind,100.8,100.8,0,0,0,0,0,0,0,100.8,Wind = 100.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.121,-84.751,0,0,0,0
-89.557033,41.620264,984,60471,Green River Wind Farm,"Green River Wind Farm Phase 1, LLC",60259,IPP Non-CHP,TBD,Lee,Illinois,61042,TBD,wind,194.3,194.3,0,0,0,0,0,0,0,194.3,Wind = 194.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.620264,-89.557033,0,0,0,0
-111.963,47.723,985,60486,Greenfield Wind - MT,Greenbacker Renewable Energy Corporation,60025,IPP Non-CHP,Fairfield,Teton,Montana,59436,179 7th Road NE,wind,25,25,0,0,0,0,0,0,0,25,Wind = 25 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,47.723,-111.963,0,0,0,0
-97.372009,33.703851,986,60502,"Tyler Bluff Wind Project, LLC",Southern Power Co,17650,IPP Non-CHP,Muenster,Cooke,Texas,76252,5858 County Road 424,wind,125.6,125.6,0,0,0,0,0,0,0,125.6,Wind = 125.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.703851,-97.372009,0,0,0,0
-96.836839,45.154947,987,60503,Crowned Ridge Wind Energy Center,"Crowned Ridge Wind, LLC",61416,IPP Non-CHP,Watertown,Codington,South Dakota,57201,TBD,wind,200.1,200.1,0,0,0,0,0,0,0,200.1,Wind = 200.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.154947,-96.836839,0,0,0,0
-97.826423,45.051544,988,60505,Crocker Wind Farm,"Crocker Wind Farm, LLC",60290,IPP Non-CHP,Clark,Clark,South Dakota,57225,TBD,wind,200,200,0,0,0,0,0,0,0,200,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.051544,-97.826423,0,0,0,0
-94.339357,41.469985,989,60541,Wind GEM,"Wind GEM, LLC",60302,IPP Non-CHP,Stuart,Adair,Iowa,50250,1235 Trenton Ave,wind,1.9,1.9,0,0,0,0,0,0,0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.469985,-94.339357,0,0,0,0
-97.7053,36.9708,990,60545,"Grant Plains Wind, LLC",Southern Power Co,17650,IPP Non-CHP,Medford,Grant,Oklahoma,73759,99644 Logan Rd.,wind,147.2,147.2,0,0,0,0,0,0,0,147.2,Wind = 147.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.9708,-97.7053,0,0,0,0
-77.665939,41.869326,991,60551,Big Level Wind,Big Level Wind LLC,60328,IPP Non-CHP,Hector Township,Potter,Pennsylvania,16943,259 South String Trail,wind,90,90,0,0,0,0,0,0,0,90,Wind = 90 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.869326,-77.665939,0,0,0,0
-99.596006,36.166503,992,60574,"Great Western Wind Energy, LLC","EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Arnett,Ellis,Oklahoma,73832,59165 S County Road 191,wind,225,225,0,0,0,0,0,0,0,225,Wind = 225 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.166503,-99.596006,0,0,0,0
-88.1975,40.9675,993,60587,Kelly Creek Wind Project,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Cabery,Ford,Illinois,60919,1456 E 3900N Rd,wind,184,184,0,0,0,0,0,0,0,184,Wind = 184 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.9675,-88.1975,0,0,0,0
-97.829283,34.682883,994,60592,Rush Springs Wind,Rush Springs Wind Project,60819,IPP Non-CHP,Marlow,Stephens,Oklahoma,73055,1579 County Rd 1600,wind,249.9,249.9,0,0,0,0,0,0,0,249.9,Wind = 249.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.682883,-97.829283,0,0,0,0
-118.28273,35.046061,995,60594,Voyager Wind I,Terra-Gen Operating Co-Wind,2770,IPP Non-CHP,Mojave,Kern,California,93501,7021 Oak Creek Road,wind,131.1,131.1,0,0,0,0,0,0,0,131.1,Wind = 131.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.046061,-118.28273,0,0,0,0
-103.845358,39.172111,996,60619,Rush Creek Wind,Public Service Co of Colorado,15466,Electric Utility,Matheson,Elbert,Colorado,80830,43820 County Rd 86,wind,600,600,0,0,0,0,0,0,0,600,Wind = 600 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.172111,-103.845358,0,0,0,0
-98.579264,37.586714,997,60620,"Ninnescah Wind Energy, LLC",Ninnescah Wind Energy LLC,60364,IPP Non-CHP,Cunningham,Pratt,Kansas,67035,18950 SW 60th Street,wind,208.3,208.3,0,0,0,0,0,0,0,208.3,Wind = 208.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.586714,-98.579264,0,0,0,0
-98.579264,37.586714,998,60639,Kingman Wind,"Kingman Wind Energy, LLC",60371,IPP Non-CHP,Cunningham,Pratt,Kansas,67035,18950 SW 60th Street,wind,214.8,200,0,0,0,0,0,0,0,200,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.586714,-98.579264,0,0,0,0
-98.91,27.44,999,60645,"Javelina Wind Energy II, LLC","Javelina Wind Energy II, LLC",60384,IPP Non-CHP,MIRANDO,Webb,Texas,78369,5429 VAQUILLAS ROAD,wind,200,200,0,0,0,0,0,0,0,200,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,27.44,-98.91,0,0,0,0
-95.2,40.4,1000,60655,Rock Creek Wind Project,"Enel Green Power NA, Inc.",59380,IPP Non-CHP,Tarkio,Atchison,Missouri,64491,19703 X Avenue Tarkio,wind,300,300,0,0,0,0,0,0,0,300,Wind = 300 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.4,-95.2,0,0,0,0
-100.934408,35.18172,1001,60657,"Salt Fork Wind Project, LLC",Southern Power Co,17650,IPP Non-CHP,Clarendon,Donley,Texas,79226,12124 I-40,wind,174,174,0,0,0,0,0,0,0,174,Wind = 174 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.18172,-100.934408,0,0,0,0
-94.473482,39.747699,1002,60672,Osborn Wind Energy,Osborn Wind Energy LLC,60397,IPP Non-CHP,Stewartsville,DeKalb,Missouri,64490,4842 SW State Road N,wind,200.9,195.8,0,0,0,0,0,0,0,195.8,Wind = 195.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.747699,-94.473482,0,0,0,0
-99.991,37.355,1003,60687,"Cimarron Bend Wind Project I, LLC","Cimarron Bend Wind Project I, LLC",60406,IPP Non-CHP,Minneola,Clark,Kansas,67831,742 County Road H,wind,200,200,0,0,0,0,0,0,0,200,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.355,-99.991,0,0,0,0
-99.991,37.355,1004,60688,"Cimarron Bend Wind Project II, LLC","Cimarron Bend Wind Project II, LLC",60407,IPP Non-CHP,Minneola,Clark,Kansas,67831,742 County Road H,wind,200,200,0,0,0,0,0,0,0,200,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.355,-99.991,0,0,0,0
-99.67981,37.854801,1005,60689,Western Plains Wind Farm,"Evergy Kansas Central, Inc",22500,Electric Utility,Spearville,Ford,Kansas,67863,10400 130 Road,wind,280.6,280.6,0,0,0,0,0,0,0,280.6,Wind = 280.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.854801,-99.67981,0,0,0,0
-73.140779,41.961067,1006,60700,Wind Colebrook South,Wind Colebrook South,60430,IPP Non-CHP,Colebrook,Litchfield,Connecticut,6021,29 Flagg Hill Road,wind,5,1,0,0,0,0,0,0,0,1,Wind = 1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.961067,-73.140779,0,0,0,0
-99.551356,31.360331,1007,60743,"Rattlesnake Power, LLC","Rattlesnake Power, LLC",60443,IPP Non-CHP,Brady,McCulloch,Texas,76858,CR 128 and US Hwy 87,wind,160,160,0,0,0,0,0,0,0,160,Wind = 160 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,31.360331,-99.551356,0,0,0,0
-102.052422,34.769544,1008,60856,Astra Wind Farm,Astra Wind LLC,60515,IPP Non-CHP,Happy,Randall,Texas,79042,41801 FM 168,wind,163,163,0,0,0,0,0,0,0,163,Wind = 163 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.769544,-102.052422,0,0,0,0
-70.656489,42.625649,1009,60865,Equity Industrial Turbines,Equity Industrial Turbines,60521,IPP Non-CHP,Gloucester,Essex,Massachusetts,1930,11 Dory Road,wind,4,4,0,0,0,0,0,0,0,4,Wind = 4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.625649,-70.656489,0,0,0,0
-92.703817,41.4369,1010,60873,Prairie Wind Farm,MidAmerican Energy Co,12341,Electric Utility,Montezuma,Mahaska,Iowa,50171,705 E. Jefferson St,wind,168,168,0,0,0,0,0,0,0,168,Wind = 168 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.4369,-92.703817,0,0,0,0
-82.898675,43.941851,1011,60883,"Deerfield Wind Energy, LLC","Deerfield Wind Energy, LLC",60537,IPP Non-CHP,Kinde,Huron,Michigan,48455,3200 E. Kinde Rd.,wind,149,149,0,0,0,0,0,0,0,149,Wind = 149 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.941851,-82.898675,0,0,0,0
-99.624257,33.345366,1012,60901,Willow Springs Wind Farm,RWE Renewables Americas LLC,56215,IPP Non-CHP,Weinert,Haskell,Texas,76388,343 CR 251,wind,250,250,0,0,0,0,0,0,0,250,Wind = 250 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.345366,-99.624257,0,0,0,0
-100.975128,32.863769,1013,60902,Dermott Wind,RWE Renewables Americas LLC,56215,IPP Non-CHP,Snyder,Scurry,Texas,79549,8538  F M 1142,wind,253,253,0,0,0,0,0,0,0,253,Wind = 253 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.863769,-100.975128,0,0,0,0
-101.1681,46.9571,1014,60905,"Oliver Wind III, LLC","Oliver Wind III, LLC",60562,IPP Non-CHP,Mandan,Morton,North Dakota,58554,3259 County Road 140,wind,99.3,99.3,0,0,0,0,0,0,0,99.3,Wind = 99.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.9571,-101.1681,0,0,0,0
-94.754,41.373,1015,60911,Green Energy Machine,"Green Energy Machine, LLC",60567,IPP Non-CHP,Anita,Cass,Iowa,50849,75247 Jackson Rd,wind,1.7,1.7,0,0,0,0,0,0,0,1.7,Wind = 1.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.373,-94.754,0,0,0,0
-98.334,40.57,1016,60931,CCC Hastings Wind Turbine,"CCC Hastings Renewable Energy, LLC",60578,IPP Non-CHP,Hastings,Adams,Nebraska,68901,3106 Academic Dr.,wind,1.7,1.7,0,0,0,0,0,0,0,1.7,Wind = 1.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.57,-98.334,0,0,0,0
-97.386,41.678,1017,60932,Creston Ridge Wind Farm,"Creston Ridge, LLC",60577,IPP Non-CHP,Creston,Platte,Nebraska,68631,45248 205th Ave,wind,6.8,6.8,0,0,0,0,0,0,0,6.8,Wind = 6.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.678,-97.386,0,0,0,0
-98.377389,32.371306,1018,60983,Buckthorn Wind Project,"Buckthorn Wind Project, LLC",60617,IPP Non-CHP,Mingus,Erath,Texas,76463,9449 County Road 109,wind,100.5,100.5,0,0,0,0,0,0,0,100.5,Wind = 100.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.371306,-98.377389,0,0,0,0
-101.318787,31.181377,1019,60987,Santa Rita Wind Energy,"BHE Renewables, LLC",59359,IPP Non-CHP,Big Lake,Reagan,Texas,76932,4990E Hwy 67,wind,300,300,0,0,0,0,0,0,0,300,Wind = 300 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,31.181377,-101.318787,0,0,0,0
-103.25058,33.3596,1020,60991,Sterling I Wind Farm,AEM Wind LLC,60634,IPP Non-CHP,Tatum,Lea,New Mexico,88267,Sterling I Wind Farm,wind,29.9,29.9,0,0,0,0,0,0,0,29.9,Wind = 29.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.3596,-103.25058,0,0,0,0
-100.028142,31.112474,1021,61001,Cactus Flats Wind Energy Project,Southern Power Co,17650,IPP Non-CHP,Eden,Concho,Texas,76837,7515 CR 2246,wind,150,150,0,0,0,0,0,0,0,150,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,31.112474,-100.028142,0,0,0,0
-71.249262,41.612027,1022,61002,"WED Portsmouth One, LLC","WED Portsmouth One, LLC",60621,IPP Non-CHP,Portsmouth,Newport,Rhode Island,2852,120 Education Lane,wind,1.5,1.5,0,0,0,0,0,0,0,1.5,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.612027,-71.249262,0,0,0,0
-84.033742,41.002764,1023,61004,Whirlpool Corporation - Ottawa Wind Farm,OEE XXIV LLC,60644,Industrial Non-CHP,Ottawa,Putnam,Ohio,45875,1 Energy Drive,wind,1.5,1.5,0,0,0,0,0,0,0,1.5,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.002764,-84.033742,0,0,0,0
-83.178491,40.591154,1024,61005,Whirlpool Corporation - Marion Wind Farm,OEE XXIII LLC,60645,Industrial Non-CHP,Marion,Marion,Ohio,43302,2365 Marion Williamsport Road,wind,4.5,4.5,0,0,0,0,0,0,0,4.5,Wind = 4.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.591154,-83.178491,0,0,0,0
-66.393154,17.971696,1025,61014,Pattern Santa Isabel LLC,Pattern Operators LP,56545,IPP Non-CHP,Santa Isabel,Santa Isabel,Puerto Rico,757,"153 Km 24, Bo.",wind,101.2,75,0,0,0,0,0,0,0,75,Wind = 75 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,17.971696,-66.393154,0,0,0,0
-72.993721,42.877215,1026,61039,Deerfield Wind LLC,Avangrid Renewables LLC,15399,IPP Non-CHP,Searsburg,Bennington,Vermont,5363,37 Putnam Road,wind,30,30,0,0,0,0,0,0,0,30,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.877215,-72.993721,0,0,0,0
-102.546,37.773,1027,61040,Twin Buttes II Wind,Avangrid Renewables LLC,15399,IPP Non-CHP,Lamar,Prowers,Colorado,81052,9938 County Road 12,wind,75,75,0,0,0,0,0,0,0,75,Wind = 75 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.773,-102.546,0,0,0,0
-96.55,44.45,1028,61047,Coyote Ridge,Coyote Ridge LLC,63083,IPP Non-CHP,Brookings,Brookings,South Dakota,57006,TBD,wind,96.7,98,0,0,0,0,0,0,0,98,Wind = 98 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.45,-96.55,0,0,0,0
-97.1951,40.895,1029,61056,Seward Wind Farm,Seward Wind LLC,61275,IPP Non-CHP,Seward,Seward,Nebraska,68434,1454 350th Road,wind,1.7,1.7,0,0,0,0,0,0,0,1.7,Wind = 1.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.895,-97.1951,0,0,0,0
-118.221,34.691,1030,61066,Foundation CDCR LAC,"Foundation CA Fund VIII Manager, LLC",60690,IPP Non-CHP,Lancaster,Los Angeles,California,93536,44750 60th Street,wind,1.9,1.9,0,0,0,0,0,0,0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.691,-118.221,0,0,0,0
-121.191589,36.274508,1031,61067,Foundation Scheid Vineyards,"Foundation CA Fund VIII Manager, LLC",60690,IPP Non-CHP,Greenfield,Monterey,California,93927,1972 Hobson Avenue,wind,1.9,1.9,0,0,0,0,0,0,0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.274508,-121.191589,0,0,0,0
-92.280725,43.448855,1032,61070,Saratoga Wind Farm,Madison Gas & Electric Co,11479,Electric Utility,Lime Springs,Howard,Iowa,52155,TBD,wind,66,66,0,0,0,0,0,0,0,66,Wind = 66 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.448855,-92.280725,0,0,0,0
-94.417197,41.202447,1033,61077,Orient Wind Farm,MidAmerican Energy Co,12341,Electric Utility,Orient,Adair,Iowa,50849,2306 State Highway 92,wind,500.8,500.8,0,0,0,0,0,0,0,500.8,Wind = 500.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.202447,-94.417197,0,0,0,0
-94.164636,42.106964,1034,61079,Beaver Creek Wind,MidAmerican Energy Co,12341,Electric Utility,Ogden,Boone,Iowa,50212,638 219th S,wind,340,340,0,0,0,0,0,0,0,340,Wind = 340 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.106964,-94.164636,0,0,0,0
-84.696781,43.524324,1035,61106,Pine River Wind Park,DTE Electric Company,5109,Electric Utility,Shepherd,Isabella,Michigan,48883,318 West Wright Ave,wind,161.3,161.3,0,0,0,0,0,0,0,161.3,Wind = 161.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.524324,-84.696781,0,0,0,0
-65.695197,18.189872,1036,61132,Punta Lima Wind Farm,"Punta Lima Wind Farm, LLC",60753,IPP Non-CHP,Naguabo,Naguabo,Puerto Rico,718,140 BDA Santiago y Lima,wind,23.4,23.4,0,0,0,0,0,0,0,23.4,Wind = 23.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,18.189872,-65.695197,0,0,0,0
-109.649167,45.855428,1037,61155,Big Timber Wind Farm,Consolidated Edison Development Inc.,56769,IPP Non-CHP,Big Timber,Sweet Grass,Montana,59011,447 Deadmans Canyon Road,wind,25,25,0,0,0,0,0,0,0,25,Wind = 25 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.855428,-109.649167,0,0,0,0
-98.603358,31.684511,1038,61212,Flat Top Wind I,"Flat Top Wind I, LLC",60844,IPP Non-CHP,Mullin,Mills,Texas,76864,559 FM 218 W,wind,200,200,0,0,0,0,0,0,0,200,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,31.684511,-98.603358,0,0,0,0
-97.854,35.290759,1039,61221,Redbed Plains Wind Farm,Redbed Plains Wind Farm LLC,60859,IPP Non-CHP,Tuttle,Grady,Oklahoma,73089,1421 Country Rd 1190,wind,99.1,99.1,0,0,0,0,0,0,0,99.1,Wind = 99.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.290759,-97.854,0,0,0,0
-121.630163,37.769189,1040,61222,Golden Hills North Wind Energy Center,"Golden Hills Interconnection Wind, LLC",60811,IPP Non-CHP,Livermore,Alameda,California,94551,435 Mt. Vista Parkway,wind,46,46,0,0,0,0,0,0,0,46,Wind = 46 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.769189,-121.630163,0,0,0,0
-97.4271,36.927165,1041,61261,Rock Falls Wind Farm LLC,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Braman,Kay,Oklahoma,74632,20999 W. Bender Road,wind,154.5,154.5,0,0,0,0,0,0,0,154.5,Wind = 154.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.927165,-97.4271,0,0,0,0
-97.058944,36.550834,1042,61269,Thunder Ranch Wind Project,"Thunder Ranch Wind Project, LLC",60881,IPP Non-CHP,Marland,Noble,Oklahoma,74644,12650 Badlands,wind,297.8,297.8,0,0,0,0,0,0,0,297.8,Wind = 297.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.550834,-97.058944,0,0,0,0
-97.8,36.1,1043,61270,Red Dirt Wind Project,"Red Dirt Wind Project, LLC",60882,IPP Non-CHP,Hennessy,Kingfisher,Oklahoma,73742,8520 N 2930 Road,wind,299.3,299.3,0,0,0,0,0,0,0,299.3,Wind = 299.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.1,-97.8,0,0,0,0
-84.9769,40.319,1044,61303,Bluff Point Wind Facility,"Bluff Point Wind, LLC",60944,IPP Non-CHP,Portland,Jay,Indiana,47371,358 W 800 S,wind,119.7,119.7,0,0,0,0,0,0,0,119.7,Wind = 119.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.319,-84.9769,0,0,0,0
-83.728714,40.793073,1045,61330,Hog Creek Wind Project,Hog Creek Wind Project LLC,60969,IPP Non-CHP,Ada,Hardin,Ohio,45810,1853 County road . 95,wind,66,66,0,0,0,0,0,0,0,66,Wind = 66 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.793073,-83.728714,0,0,0,0
-97.750481,28.109303,1046,61343,Karankawa Wind LLC,Avangrid Renewables LLC,15399,IPP Non-CHP,Mathis,San Patricio,Texas,79019,TBD,wind,307.1,307.1,0,0,0,0,0,0,0,307.1,Wind = 307.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,28.109303,-97.750481,0,0,0,0
-83.644131,41.084329,1047,61356,Valfilm Wind Project,OEE XXV LLC,60996,Industrial Non-CHP,Findlay,Hancock,Ohio,45840,12325 Township Road 99,wind,3,3,0,0,0,0,0,0,0,3,Wind = 3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.084329,-83.644131,0,0,0,0
-96.1538,44.478,1048,61357,Red Pine Wind Project,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Ivanhoe,Lincoln,Minnesota,56142,2782 260th Ave,wind,200,200,0,0,0,0,0,0,0,200,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.478,-96.1538,0,0,0,0
