,X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW,x_en,y_en,LAT,LON
940,-99.9247,37.4863,941,59888,CP Bloom Wind LLC,Capital Power Corporation,59365,IPP Non-CHP,Minneola,Ford,Kansas,67865,12899 116 Road,wind,178.2,178.2,0,0.0,0,0,0,0,0.0,178.2,Wind = 178.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.4863,-99.9247,0,0.0,0,0,-11123566.721670624,4507109.251868163,37.4863,-99.9247
941,-100.947664,47.861531,942,59903,New Frontier Wind,Capital Power Corporation,59365,IPP Non-CHP,Ruso,McHenry,North Dakota,58778,Co Rd 41 and Co Rd 53,wind,100.0,100.0,0,0.0,0,0,0,0,0.0,100.0,Wind = 100 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,47.861531,-100.947664,0,0.0,0,0,-11237442.553250475,6083849.36501605,47.861531,-100.947664
942,-101.493407,31.74325,943,59943,Rattlesnake Den,SunEdison LLC,59139,IPP Non-CHP,Garden City,Glasscock,Texas,79739,151 CR170,wind,207.2,207.2,0,0.0,0,0,0,0,0.0,207.2,Wind = 207.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,31.74325,-101.493407,0,0.0,0,0,-11298194.386114469,3729655.1850635177,31.74325,-101.493407
943,-72.00635,43.06435,944,59953,Antrim Wind,Antrim Wind Energy LLC,59714,IPP Non-CHP,Antrim,Hillsborough,New Hampshire,3801,TBD,wind,28.8,28.4,0,0.0,0,0,0,0,0.0,28.4,Wind = 28.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.06435,-72.00635,0,0.0,0,0,-8015710.215882233,5321771.707884665,43.06435,-72.00635
944,-109.36839,37.886706,945,59965,Latigo Wind Park,"Sustainable Power Group, LLC",58661,IPP Non-CHP,Monticello,San Juan,Utah,84535,50 Val's Road,wind,62.1,62.1,0,0.0,0,0,0,0,0.0,62.1,Wind = 62.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.886706,-109.36839,0,0.0,0,0,-12174833.483680155,4563433.5098606,37.886706,-109.36839
945,-76.42,36.31,946,59968,"Desert Wind Farm, LLC",Avangrid Renewables LLC,15399,IPP Non-CHP,Hertford,Perquimans,North Carolina,27944,115 Foreman Road,wind,208.0,208.0,0,0.0,0,0,0,0,0.0,208.0,Wind = 208 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.31,-76.42,0,0.0,0,0,-8507035.486421967,4343361.162340597,36.31,-76.42
946,-101.582,31.727237,947,59972,Bearkat,RWE Renewables Americas LLC,56215,IPP Non-CHP,St. Lawrence,Glasscock,Texas,79739,11045 State Hwy 137,wind,196.7,196.7,0,0.0,0,0,0,0,0.0,196.7,Wind = 196.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,31.727237,-101.582,0,0.0,0,0,-11308056.513762316,3727559.2594337272,31.727237,-101.582
947,-104.212,38.935,948,59974,Golden West Power Partners LLC,"Golden West Power Partners, LLC",59729,IPP Non-CHP,Calhan,El Paso,Colorado,80808,31145 Funk Road,wind,250.0,250.0,0,0.0,0,0,0,0,0.0,250.0,Wind = 250 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.935,-104.212,0,0.0,0,0,-11600826.774548626,4712365.152421384,38.935,-104.212
948,-102.173,39.334,949,59975,Carousel Wind Farm LLC,"Carousel Wind Farm, LLC",59730,IPP Non-CHP,Burlington,Kit Carson,Colorado,80807,22103 Country Road 54,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.334,-102.173,0,0.0,0,0,-11373846.33282114,4769627.75783682,39.334,-102.173
949,-97.696331,36.927071,950,60013,"Grant Wind, LLC",Southern Power Co,17650,IPP Non-CHP,Medford,Grant,Oklahoma,73759,99626 Logan Rd.,wind,151.8,151.8,0,0.0,0,0,0,0,0.0,151.8,Wind = 151.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.927071,-97.696331,0,0.0,0,0,-10875505.819291107,4428946.294411026,36.927071,-97.696331
950,-83.644394,41.101219,951,60015,Findlay Wind Farm,Findlay Wind Farm,59760,Industrial Non-CHP,Findlay,Hancock,Ohio,45840,12367 Township Road 215,wind,3.0,3.0,0,0.0,0,0,0,0,0.0,3.0,Wind = 3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.101219,-83.644394,0,0.0,0,0,-9311251.347791947,5027282.926498902,41.101219,-83.644394
951,-121.640353,37.713311,952,60049,Golden Hills Wind,"Golden Hills Wind, LLC",59780,IPP Non-CHP,Livermore,Alameda,California,94550,17350 Patterson Pass Road,wind,85.9,85.9,0,0.0,0,0,0,0,0.0,85.9,Wind = 85.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.713311,-121.640353,0,0.0,0,0,-13540942.155874047,4539005.060689658,37.713311,-121.640353
952,-98.571554,26.411689,953,60059,Los Vientos V Wind Power,"Los Vientos Windpower V, LLC",59792,IPP Non-CHP,Rio Grande City,Starr,Texas,78582,222 FM 490,wind,110.0,110.0,0,0.0,0,0,0,0,0.0,110.0,Wind = 110 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,26.411689,-98.571554,0,0.0,0,0,-10972935.19798167,3050160.3854771885,26.411689,-98.571554
953,-99.729289,38.697606,954,60069,"Cedar Bluff Wind, LLC","Cedar Bluff Wind, LLC",59817,IPP Non-CHP,Brownwell,Ness,Kansas,67521,28193 State Hwy 147,wind,198.6,198.6,0,0.0,0,0,0,0,0.0,198.6,Wind = 198.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.697606,-99.729289,0,0.0,0,0,-11101813.668655219,4678448.325562184,38.697606,-99.729289
954,-101.381494,34.196962,955,60087,South Plains II,Novatus Energy,60453,IPP Non-CHP,Lockney,Floyd,Texas,79241,County Rd. 129,wind,300.0,300.0,0,0.0,0,0,0,0,0.0,300.0,Wind = 300 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.196962,-101.381494,0,0.0,0,0,-11285736.28794132,4055279.971975599,34.196962,-101.381494
955,-102.07455,46.837569,956,60088,Sunflower Wind Project,Novatus Energy,60453,IPP Non-CHP,Hebron,Morton,North Dakota,58638,7695 40th Street,wind,104.0,104.0,0,0.0,0,0,0,0,0.0,104.0,Wind = 104 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.837569,-102.07455,0,0.0,0,0,-11362886.928952543,5915601.38324366,46.837569,-102.07455
956,-99.0,27.32,957,60104,"Javelina Wind Energy, LLC","Javelina Wind Energy, LLC",59882,IPP Non-CHP,Mirando City,Webb,Texas,78369,5429 Vaquillas Road,wind,249.7,249.7,0,0.0,0,0,0,0,0.0,249.7,Wind = 249.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,27.32,-99.0,0,0.0,0,0,-11020629.588534083,3163508.7228917107,27.32,-99.0
957,-83.22865,40.718292,958,60126,Harpster Wind,"OEE XVII, LLC",59899,Commercial Non-CHP,Harpster,Wyandot,Ohio,43323,18898 Township Highway 125,wind,1.5,1.5,0,0.0,0,0,0,0,0.0,1.5,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.718292,-83.22865,0,0.0,0,0,-9264970.93741159,4970878.176800888,40.718292,-83.22865
958,-83.641381,41.096111,959,60128,Zephyr Wind,"OEE XIX, LLC",59905,Industrial Non-CHP,Findlay,Hancock,Ohio,45840,12385 Township Road 215,wind,4.5,4.5,0,0.0,0,0,0,0,0.0,4.5,Wind = 4.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.096111,-83.641381,0,0.0,0,0,-9310915.942166185,5026528.367018082,41.096111,-83.641381
959,-79.140639,39.200639,960,60132,New Creek Wind,,62967,IPP Non-CHP,New Creek,Grant,West Virginia,26743,33 Muzzleloaders Ln,wind,103.0,103.0,0,0.0,0,0,0,0,0.0,103.0,Wind = 103 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.200639,-79.140639,0,0.0,0,0,-8809895.634534286,4750452.272824482,39.200639,-79.140639
960,-104.505464,37.710444,961,60143,Peak View Wind Farm,"Black Hills Colorado Electric, LLC",56146,Electric Utility,Walsenburg,Huerfano,Colorado,81089,15391 State Highway 10,wind,60.8,60.8,0,0.0,0,0,0,0,0.0,60.8,Wind = 60.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.710444,-104.505464,0,0.0,0,0,-11633495.037594782,4538601.629652948,37.710444,-104.505464
961,-103.108047,34.734179,962,60145,"Broadview Energy JN, LLC",Pattern Operators LP,56545,IPP Non-CHP,Texico,Curry,New Mexico,88135,498 State Road 19,wind,181.7,181.7,0,0.0,0,0,0,0,0.0,181.7,Wind = 181.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.734179,-103.108047,0,0.0,0,0,-11477935.288728919,4127815.5519804256,34.734179,-103.108047
962,-103.166771,34.727007,963,60152,"Broadview Energy KW, LLC",Pattern Operators LP,56545,IPP Non-CHP,Texico,Curry,New Mexico,88135,498 State Road 19,wind,142.6,142.6,0,0.0,0,0,0,0,0.0,142.6,Wind = 142.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.727007,-103.166771,0,0.0,0,0,-11484472.414506262,4126844.0935092717,34.727007,-103.166771
963,-101.187628,34.060333,964,60210,Cotton Plains Wind Farm,"Cotton Plains Wind I, LLC",59979,IPP Non-CHP,Floydada,Floyd,Texas,79235,1904 FM 786,wind,50.4,50.4,0,0.0,0,0,0,0,0.0,50.4,Wind = 50.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.060333,-101.187628,0,0.0,0,0,-11264155.22353919,4036906.153840615,34.060333,-101.187628
964,-100.79431,29.72753,965,60217,Rocksprings,"Rocksprings Val Verde Wind, LLC",59999,IPP Non-CHP,Del Rio,Val Verde,Texas,78840,1825 US 377,wind,149.3,149.3,0,0.0,0,0,0,0,0.0,149.3,Wind = 149.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,29.72753,-100.79431,0,0.0,0,0,-11220371.264059361,3468574.226173949,29.72753,-100.79431
965,-97.181015,36.838884,966,60218,Frontier Windpower,"Frontier Windpower, LLC",59998,IPP Non-CHP,Newkirk,Kay,Oklahoma,74647,1100 N Ranch Drive,wind,200.0,200.0,0,0.0,0,0,0,0,0.0,200.0,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.838884,-97.181015,0,0.0,0,0,-10818141.10457348,4416673.025231332,36.838884,-97.181015
966,-100.587557,36.552151,967,60256,Bluestem,"Bluestem Wind Energy, LLC",60044,IPP Non-CHP,Beaver,Beaver,Oklahoma,73932,135503 E 310 Road,wind,198.0,198.0,0,0.0,0,0,0,0,0.0,198.0,Wind = 198 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.552151,-100.587557,0,0.0,0,0,-11197355.625379382,4376864.905633988,36.552151,-100.587557
967,-105.866765,42.728198,968,60259,"Pioneer Wind Park, LLC","Sustainable Power Group, LLC",58661,IPP Non-CHP,Glenrock,Converse,Wyoming,82637,619 Mormon Canyon Road,wind,80.0,80.0,0,0.0,0,0,0,0,0.0,80.0,Wind = 80 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.728198,-105.866765,0,0.0,0,0,-11785034.371731156,5270691.894339272,42.728198,-105.866765
968,-98.210401,41.987656,969,60262,Prairie Breeze II,Invenergy Services LLC,49893,IPP Non-CHP,Elgin,Antelope,Nebraska,68636,52016 Highway 70,wind,73.4,73.4,0,0.0,0,0,0,0,0.0,73.4,Wind = 73.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.987656,-98.210401,0,0.0,0,0,-10932731.829923205,5159130.552024661,41.987656,-98.210401
969,-102.665242,34.03821,970,60270,Blue Cloud Wind Energy LLC,RWE Renewables Americas LLC,56215,IPP Non-CHP,Sudan,Bailey,Texas,79371,1901 County Road 227,wind,148.4,148.4,0,0.0,0,0,0,0,0.0,148.4,Wind = 148.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.03821,-102.665242,0,0.0,0,0,-11428642.461608203,4033933.8502542856,34.03821,-102.665242
970,-98.210401,41.987656,971,60314,Prairie Breeze III,Invenergy Services LLC,49893,IPP Non-CHP,Elgin,Antelope,Nebraska,68636,52016 Highway 70,wind,35.8,35.8,0,0.0,0,0,0,0,0.0,35.8,Wind = 35.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.987656,-98.210401,0,0.0,0,0,-10932731.829923205,5159130.552024661,41.987656,-98.210401
971,-103.092227,34.734142,972,60317,"Grady Wind Energy Center, LLC",Pattern Operators LP,56545,IPP Non-CHP,Clovis,Curry,New Mexico,88101,410 SR 19,wind,220.5,220.5,0,0.0,0,0,0,0,0.0,220.5,Wind = 220.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.734142,-103.092227,0,0.0,0,0,-11476174.214384569,4127810.540056976,34.734142,-103.092227
972,-95.624313,43.200421,973,60326,O'Brien Wind,MidAmerican Energy Co,12341,Electric Utility,Primghar,O'Brien,Iowa,51245,620 Industrial Park Road,wind,250.3,250.3,0,0.0,0,0,0,0,0.0,250.3,Wind = 250.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.200421,-95.624313,0,0.0,0,0,-10644849.83061661,5342527.892334603,43.200421,-95.624313
973,-79.188056,39.744722,974,60329,"Ringer Hill Wind Farm, LLC",Ringer Hill Wind LLC,62892,IPP Non-CHP,Salisbury,Somerset,Pennsylvania,15558,687 Ringer Road,wind,39.9,38.3,0,0.0,0,0,0,0,0.0,38.3,Wind = 38.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.744722,-79.188056,0,0.0,0,0,-8815174.070829233,4828915.025103716,39.744722,-79.188056
974,-99.118746,34.102943,975,60338,Electra Wind Farm,"Electra Wind, LLC",60128,IPP Non-CHP,Oklaunion,Wilbarger,Texas,76364,13445 C R 134 East,wind,230.0,230.0,0,0.0,0,0,0,0,0.0,230.0,Wind = 230 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.102943,-99.118746,0,0.0,0,0,-11033848.332787823,4042633.145916719,34.102943,-99.118746
975,-99.54,33.35,976,60339,Horse Creek Wind Farm,"Horse Creek Wind, LLC",60129,IPP Non-CHP,Weinert,Haskell,Texas,76388,694 CR 284,wind,230.0,230.0,0,0.0,0,0,0,0,0.0,230.0,Wind = 230 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.35,-99.54,0,0.0,0,0,-11080742.113562452,3941853.2911767093,33.35,-99.54
976,-95.42038,42.355721,977,60342,Ida Grove Wind,MidAmerican Energy Co,12341,Electric Utility,Ida Grove,Ida,Iowa,51455,2552 Keystone Ave,wind,301.1,301.1,0,0.0,0,0,0,0,0.0,301.1,Wind = 301.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.355721,-95.42038,0,0.0,0,0,-10622148.112900665,5214414.563459219,42.355721,-95.42038
977,-102.78821,46.611515,978,60354,Brady II Wind Energy Center,"Brady Wind II, LLC",60149,IPP Non-CHP,Dickinson,Stark,North Dakota,58601,5206 109th AVE SW,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.611515,-102.78821,0,0.0,0,0,-11442331.196752071,5878892.369937206,46.611515,-102.78821
978,-102.765089,46.646471,979,60355,Brady Wind Energy Center,"Brady Wind, LLC",60148,IPP Non-CHP,Dickinson,Stark,North Dakota,58601,5206 109th Ave SW,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.646471,-102.765089,0,0.0,0,0,-11439757.37880544,5884558.850716327,46.646471,-102.765089
979,-101.187628,34.060333,980,60366,Old Settler Wind,"Old Settler Wind, LLC",60155,IPP Non-CHP,Floydada,Floyd,Texas,79235,1904 FM 786,wind,151.2,151.2,0,0.0,0,0,0,0,0.0,151.2,Wind = 151.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.060333,-101.187628,0,0.0,0,0,-11264155.22353919,4036906.153840615,34.060333,-101.187628
980,-68.523419,44.777337,981,60404,Pisgah Mountain Wind,"Pisgah Mountain, LLC",60207,IPP Non-CHP,Clifton,Penobscot,Maine,4428,345 Pisgah Mountain Rd,wind,9.1,9.1,0,0.0,0,0,0,0,0.0,9.1,Wind = 9.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.777337,-68.523419,0,0.0,0,0,-7627992.110494128,5586535.603132927,44.777337,-68.523419
981,-102.474698,34.575311,982,60414,Bethel Wind Farm LLC,Southern Power Co,17650,IPP Non-CHP,Dimmitt,Castro,Texas,79027,657 CR 617,wind,276.0,276.0,0,0.0,0,0,0,0,0.0,276.0,Wind = 276 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.575311,-102.474698,0,0.0,0,0,-11407431.20055449,4106316.333394371,34.575311,-102.474698
982,-84.751,41.121,983,60470,Paulding Wind Farm III,Paulding Wind Farm III LLC,60258,IPP Non-CHP,Payne,Paulding,Ohio,45880,9630 SR 49,wind,100.8,100.8,0,0.0,0,0,0,0,0.0,100.8,Wind = 100.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.121,-84.751,0,0.0,0,0,-9434438.164220728,5030205.551810056,41.121,-84.751
983,-89.557033,41.620264,984,60471,Green River Wind Farm,"Green River Wind Farm Phase 1, LLC",60259,IPP Non-CHP,TBD,Lee,Illinois,61042,TBD,wind,194.3,194.3,0,0.0,0,0,0,0,0.0,194.3,Wind = 194.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.620264,-89.557033,0,0.0,0,0,-9969443.310516397,5104265.472410098,41.620264,-89.557033
984,-111.963,47.723,985,60486,Greenfield Wind - MT,Greenbacker Renewable Energy Corporation,60025,IPP Non-CHP,Fairfield,Teton,Montana,59436,179 7th Road NE,wind,25.0,25.0,0,0.0,0,0,0,0,0.0,25.0,Wind = 25 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,47.723,-111.963,0,0.0,0,0,-12463664.147687288,6060895.002522477,47.723,-111.963
985,-97.372009,33.703851,986,60502,"Tyler Bluff Wind Project, LLC",Southern Power Co,17650,IPP Non-CHP,Muenster,Cooke,Texas,76252,5858 County Road 424,wind,125.6,125.6,0,0.0,0,0,0,0,0.0,125.6,Wind = 125.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.703851,-97.372009,0,0.0,0,0,-10839402.459398052,3989105.433019668,33.703851,-97.372009
986,-96.836839,45.154947,987,60503,Crowned Ridge Wind Energy Center,"Crowned Ridge Wind, LLC",61416,IPP Non-CHP,Watertown,Codington,South Dakota,57201,TBD,wind,200.1,200.1,0,0.0,0,0,0,0,0.0,200.1,Wind = 200.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.154947,-96.836839,0,0.0,0,0,-10779827.607510215,5645947.7933032755,45.154947,-96.836839
987,-97.826423,45.051544,988,60505,Crocker Wind Farm,"Crocker Wind Farm, LLC",60290,IPP Non-CHP,Clark,Clark,South Dakota,57225,TBD,wind,200.0,200.0,0,0.0,0,0,0,0,0.0,200.0,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.051544,-97.826423,0,0.0,0,0,-10889987.594487388,5629639.687334483,45.051544,-97.826423
988,-94.339357,41.469985,989,60541,Wind GEM,"Wind GEM, LLC",60302,IPP Non-CHP,Stuart,Adair,Iowa,50250,1235 Trenton Ave,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.469985,-94.339357,0,0.0,0,0,-10501809.18300485,5081913.46489297,41.469985,-94.339357
989,-97.7053,36.9708,990,60545,"Grant Plains Wind, LLC",Southern Power Co,17650,IPP Non-CHP,Medford,Grant,Oklahoma,73759,99644 Logan Rd.,wind,147.2,147.2,0,0.0,0,0,0,0,0.0,147.2,Wind = 147.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.9708,-97.7053,0,0.0,0,0,-10876504.243804032,4435037.464979402,36.9708,-97.7053
990,-77.665939,41.869326,991,60551,Big Level Wind,Big Level Wind LLC,60328,IPP Non-CHP,Hector Township,Potter,Pennsylvania,16943,259 South String Trail,wind,90.0,90.0,0,0.0,0,0,0,0,0.0,90.0,Wind = 90 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.869326,-77.665939,0,0.0,0,0,-8645732.781461447,5141425.166560827,41.869326,-77.665939
991,-99.596006,36.166503,992,60574,"Great Western Wind Energy, LLC","EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Arnett,Ellis,Oklahoma,73832,59165 S County Road 191,wind,225.0,225.0,0,0.0,0,0,0,0,0.0,225.0,Wind = 225 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.166503,-99.596006,0,0.0,0,0,-11086976.67296382,4323556.180614227,36.166503,-99.596006
992,-88.1975,40.9675,993,60587,Kelly Creek Wind Project,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Cabery,Ford,Illinois,60919,1456 E 3900N Rd,wind,184.0,184.0,0,0.0,0,0,0,0,0.0,184.0,Wind = 184 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.9675,-88.1975,0,0.0,0,0,-9818100.789239747,5007549.1024882365,40.9675,-88.1975
993,-97.829283,34.682883,994,60592,Rush Springs Wind,Rush Springs Wind Project,60819,IPP Non-CHP,Marlow,Stephens,Oklahoma,73055,1579 County Rd 1600,wind,249.9,249.9,0,0.0,0,0,0,0,0.0,249.9,Wind = 249.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.682883,-97.829283,0,0.0,0,0,-10890305.968231056,4120869.282794419,34.682883,-97.829283
994,-118.28273,35.046061,995,60594,Voyager Wind I,Terra-Gen Operating Co-Wind,2770,IPP Non-CHP,Mojave,Kern,California,93501,7021 Oak Creek Road,wind,131.1,131.1,0,0.0,0,0,0,0,0.0,131.1,Wind = 131.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.046061,-118.28273,0,0.0,0,0,-13167173.273238264,4170142.4130774476,35.046061,-118.28273
995,-103.845358,39.172111,996,60619,Rush Creek Wind,Public Service Co of Colorado,15466,Electric Utility,Matheson,Elbert,Colorado,80830,43820 County Rd 86,wind,600.0,600.0,0,0.0,0,0,0,0,0.0,600.0,Wind = 600 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.172111,-103.845358,0,0.0,0,0,-11560012.373805199,4746355.067351033,39.172111,-103.845358
996,-98.579264,37.586714,997,60620,"Ninnescah Wind Energy, LLC",Ninnescah Wind Energy LLC,60364,IPP Non-CHP,Cunningham,Pratt,Kansas,67035,18950 SW 60th Street,wind,208.3,208.3,0,0.0,0,0,0,0,0.0,208.3,Wind = 208.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.586714,-98.579264,0,0.0,0,0,-10973793.471255684,4521205.755863073,37.586714,-98.579264
997,-98.579264,37.586714,998,60639,Kingman Wind,"Kingman Wind Energy, LLC",60371,IPP Non-CHP,Cunningham,Pratt,Kansas,67035,18950 SW 60th Street,wind,214.8,200.0,0,0.0,0,0,0,0,0.0,200.0,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.586714,-98.579264,0,0.0,0,0,-10973793.471255684,4521205.755863073,37.586714,-98.579264
998,-98.91,27.44,999,60645,"Javelina Wind Energy II, LLC","Javelina Wind Energy II, LLC",60384,IPP Non-CHP,MIRANDO,Webb,Texas,78369,5429 VAQUILLAS ROAD,wind,200.0,200.0,0,0.0,0,0,0,0,0.0,200.0,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,27.44,-98.91,0,0.0,0,0,-11010610.834362688,3178552.3086210866,27.44,-98.91
999,-95.2,40.4,1000,60655,Rock Creek Wind Project,"Enel Green Power NA, Inc.",59380,IPP Non-CHP,Tarkio,Atchison,Missouri,64491,19703 X Avenue Tarkio,wind,300.0,300.0,0,0.0,0,0,0,0,0.0,300.0,Wind = 300 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.4,-95.2,0,0.0,0,0,-10597615.523519645,4924240.587205195,40.4,-95.2
1000,-100.934408,35.18172,1001,60657,"Salt Fork Wind Project, LLC",Southern Power Co,17650,IPP Non-CHP,Clarendon,Donley,Texas,79226,12124 I-40,wind,174.0,174.0,0,0.0,0,0,0,0,0.0,174.0,Wind = 174 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.18172,-100.934408,0,0.0,0,0,-11235966.90208052,4188603.6695736544,35.18172,-100.934408
1001,-94.473482,39.747699,1002,60672,Osborn Wind Energy,Osborn Wind Energy LLC,60397,IPP Non-CHP,Stewartsville,DeKalb,Missouri,64490,4842 SW State Road N,wind,200.9,195.8,0,0.0,0,0,0,0,0.0,195.8,Wind = 195.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.747699,-94.473482,0,0.0,0,0,-10516739.909707496,4829346.03689668,39.747699,-94.473482
1002,-99.991,37.355,1003,60687,"Cimarron Bend Wind Project I, LLC","Cimarron Bend Wind Project I, LLC",60406,IPP Non-CHP,Minneola,Clark,Kansas,67831,742 County Road H,wind,200.0,200.0,0,0.0,0,0,0,0,0.0,200.0,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.355,-99.991,0,0.0,0,0,-11130947.203910217,4488705.404125529,37.355,-99.991
1003,-99.991,37.355,1004,60688,"Cimarron Bend Wind Project II, LLC","Cimarron Bend Wind Project II, LLC",60407,IPP Non-CHP,Minneola,Clark,Kansas,67831,742 County Road H,wind,200.0,200.0,0,0.0,0,0,0,0,0.0,200.0,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.355,-99.991,0,0.0,0,0,-11130947.203910217,4488705.404125529,37.355,-99.991
1004,-99.67981,37.854801,1005,60689,Western Plains Wind Farm,"Evergy Kansas Central, Inc",22500,Electric Utility,Spearville,Ford,Kansas,67863,10400 130 Road,wind,280.6,280.6,0,0.0,0,0,0,0,0.0,280.6,Wind = 280.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.854801,-99.67981,0,0.0,0,0,-11096305.69157026,4558934.32122125,37.854801,-99.67981
